,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
24,607.0575,607.0634,41796,58513,Pipistrellus nathusii,0.178,0.341,-1,Echolocation
25,607.1515,607.157,40078,55285,Myotis daubentonii,0.144,0.313,-1,Echolocation
26,607.2465,607.2522,41796,53834,Pipistrellus nathusii,0.239,0.436,-1,Echolocation
27,607.4045,607.4098,39218,53365,Myotis daubentonii,0.087,0.224,-1,Echolocation
28,607.5025,607.5081,39218,58749,Pipistrellus nathusii,0.159,0.41,-1,Echolocation
29,607.5935,607.5988,39218,54215,Myotis daubentonii,0.202,0.361,-1,Echolocation
30,607.7095,607.7146,41796,54875,Pipistrellus nathusii,0.09,0.251,-1,Echolocation
31,607.7915,607.7971,40937,57888,Myotis daubentonii,0.174,0.432,-1,Echolocation
32,607.8855,607.8914,40937,53531,Pipistrellus nathusii,0.207,0.415,-1,Echolocation
33,607.9785,607.9841,41796,57264,Pipistrellus nathusii,0.257,0.466,-1,Echolocation
34,608.0745,608.0801,40937,57093,Pipistrellus nathusii,0.208,0.449,-1,Echolocation
35,608.1715,608.1779,40937,52109,Pipistrellus nathusii,0.313,0.47,-1,Echolocation
36,608.2635,608.2705,40937,60660,Myotis daubentonii,0.152,0.415,-1,Echolocation
37,608.3635,608.3688,40937,59938,Pipistrellus nathusii,0.146,0.386,-1,Echolocation
38,608.4585,608.4662,42656,52426,Pipistrellus nathusii,0.251,0.419,-1,Echolocation
39,608.5515,608.5568,41796,60381,Pipistrellus nathusii,0.154,0.357,-1,Echolocation
40,608.6435,608.6498,41796,60207,Pipistrellus nathusii,0.149,0.399,-1,Echolocation
41,608.7375,608.7433,40937,63420,Pipistrellus nathusii,0.145,0.34,-1,Echolocation
42,608.8305,608.8359,39218,57494,Pipistrellus nathusii,0.152,0.38,-1,Echolocation
43,608.9215,608.9272,36640,71400,Myotis brandtii,0.103,0.255,-1,Echolocation
44,609.0165,609.0219,40937,77122,Myotis brandtii,0.301,0.418,-1,Echolocation
45,609.1105,609.1155,39218,77360,Myotis brandtii,0.341,0.429,-1,Echolocation
46,609.2015,609.2065,39218,73037,Myotis brandtii,0.268,0.384,-1,Echolocation
47,609.2915,609.2962,39218,77434,Myotis brandtii,0.301,0.412,-1,Echolocation
48,609.3865,609.3909,40937,63648,Myotis brandtii,0.185,0.315,-1,Echolocation
49,609.4665,609.4717,39218,75969,Myotis brandtii,0.203,0.27,-1,Echolocation
50,609.6345,609.6392,42656,75760,Myotis brandtii,0.314,0.407,-1,Echolocation
51,609.6855,609.6901,42656,80090,Myotis brandtii,0.285,0.422,-1,Echolocation
52,609.7235,609.726,51250,65894,Myotis alcathoe,0.113,0.247,-1,Echolocation
53,609.7585,609.7612,52109,65670,Pipistrellus pipistrellus,0.171,0.405,-1,Echolocation
54,609.7945,609.7971,53828,67382,Myotis alcathoe,0.259,0.48,-1,Echolocation
55,609.8275,609.8302,54687,63794,Pipistrellus pygmaeus,0.184,0.27,-1,Echolocation
56,610.2935,610.2979,41796,76333,Myotis brandtii,0.324,0.455,-1,Echolocation
57,610.3315,610.3356,41796,73657,Myotis brandtii,0.402,0.524,-1,Echolocation
58,610.4095,610.4147,43515,73666,Myotis brandtii,0.11,0.229,-1,Echolocation
59,610.4105,610.413,51250,67319,Myotis alcathoe,0.146,0.33,-1,Echolocation
60,610.4505,610.455,41796,81413,Myotis brandtii,0.329,0.444,-1,Echolocation
61,610.5025,610.507,40078,80116,Myotis brandtii,0.345,0.525,-1,Echolocation
62,610.5555,610.56,43515,77130,Myotis brandtii,0.251,0.4,-1,Echolocation
63,610.6025,610.6066,43515,77744,Myotis brandtii,0.33,0.46,-1,Echolocation
64,610.6585,610.663,40078,79715,Myotis brandtii,0.357,0.503,-1,Echolocation
65,610.7125,610.7174,41796,80911,Myotis brandtii,0.366,0.464,-1,Echolocation
66,610.7725,610.777,39218,82956,Myotis brandtii,0.304,0.455,-1,Echolocation
67,610.8225,610.8276,42656,74925,Myotis brandtii,0.277,0.379,-1,Echolocation
68,610.8695,610.8733,43515,80655,Myotis brandtii,0.408,0.54,-1,Echolocation
69,610.9215,610.926,41796,82555,Myotis brandtii,0.38,0.499,-1,Echolocation
70,610.9765,610.9805,43515,85974,Myotis brandtii,0.361,0.553,-1,Echolocation
71,611.0235,611.0271,44375,81473,Myotis brandtii,0.34,0.55,-1,Echolocation
72,611.0675,611.0724,44375,81690,Myotis brandtii,0.362,0.479,-1,Echolocation
73,611.1125,611.1169,46093,83708,Myotis brandtii,0.244,0.498,-1,Echolocation
74,611.1575,611.1614,46093,79700,Myotis brandtii,0.167,0.379,-1,Echolocation
75,611.1975,611.2015,45234,79295,Myotis brandtii,0.226,0.516,-1,Echolocation
76,611.2405,611.2448,43515,80134,Myotis brandtii,0.307,0.475,-1,Echolocation
77,611.2805,611.2847,43515,84722,Myotis brandtii,0.321,0.627,-1,Echolocation
78,611.3145,611.3183,44375,76956,Myotis brandtii,0.134,0.318,-1,Echolocation
79,611.3535,611.356,52968,67845,Myotis alcathoe,0.175,0.338,-1,Echolocation
80,852.2075,852.2145,46953,64088,Pipistrellus pipistrellus,0.426,0.524,-1,Echolocation
81,852.3985,852.4043,45234,60927,Pipistrellus pipistrellus,0.536,0.667,-1,Echolocation
82,852.4945,852.5009,46953,60790,Pipistrellus pipistrellus,0.553,0.646,-1,Echolocation
83,852.5885,852.5961,41796,59246,Pipistrellus pipistrellus,0.148,0.348,-1,Echolocation
84,852.6835,852.6904,46953,62959,Pipistrellus pipistrellus,0.489,0.544,-1,Echolocation
85,852.7775,852.7831,42656,66406,Pipistrellus pipistrellus,0.172,0.452,-1,Echolocation
86,852.8715,852.879,46953,64577,Pipistrellus pipistrellus,0.541,0.638,-1,Echolocation
87,852.9645,852.972,45234,58550,Pipistrellus pipistrellus,0.321,0.373,-1,Echolocation
88,853.0535,853.0617,44375,59793,Pipistrellus pipistrellus,0.081,0.232,-1,Echolocation
89,853.1355,853.1412,44375,61149,Pipistrellus pipistrellus,0.279,0.456,-1,Echolocation
90,853.2655,853.2725,48671,63552,Pipistrellus pipistrellus,0.451,0.495,-1,Echolocation
91,853.3505,853.3563,46093,62114,Pipistrellus pipistrellus,0.473,0.524,-1,Echolocation
92,853.4345,853.4399,48671,60910,Pipistrellus pipistrellus,0.497,0.521,-1,Echolocation
93,853.5195,853.5255,46953,60249,Pipistrellus pipistrellus,0.209,0.227,-1,Echolocation
94,853.6035,853.6103,48671,63640,Pipistrellus pipistrellus,0.231,0.342,-1,Echolocation
95,853.6905,853.6957,48671,62490,Pipistrellus pipistrellus,0.466,0.515,-1,Echolocation
96,853.7685,853.7731,51250,64021,Pipistrellus pipistrellus,0.481,0.54,-1,Echolocation
97,853.8495,853.8564,46953,64155,Pipistrellus pipistrellus,0.368,0.484,-1,Echolocation
98,853.9325,853.938,48671,61029,Pipistrellus pipistrellus,0.248,0.326,-1,Echolocation
99,854.0135,854.0235,52109,58759,Pipistrellus pipistrellus,0.201,0.253,-1,Echolocation
100,854.1825,854.1891,47812,63320,Pipistrellus pipistrellus,0.24,0.382,-1,Echolocation
101,854.3515,854.3605,51250,57711,Pipistrellus pipistrellus,0.236,0.254,-1,Echolocation
102,854.4365,854.4449,47812,64028,Pipistrellus pipistrellus,0.438,0.511,-1,Echolocation
103,854.7655,854.774,46093,61057,Pipistrellus pipistrellus,0.27,0.378,-1,Echolocation
104,928.9395,928.9432,46953,60538,Pipistrellus pipistrellus,0.208,0.236,-1,Echolocation
105,995.1015,995.1146,28906,33509,Nyctalus leisleri,0.114,0.228,-1,Echolocation
106,1464.7104,1464.7288,20312,22944,Nyctalus leisleri,0.25,0.391,-1,Echolocation
107,1560.7485,1560.7561,46093,54484,Pipistrellus pipistrellus,0.237,0.243,-1,Echolocation
108,1560.8545,1560.8601,46093,56695,Pipistrellus pipistrellus,0.219,0.238,-1,Echolocation
109,1560.9604,1560.9674,44375,54637,Pipistrellus pipistrellus,0.351,0.401,-1,Echolocation
110,1561.0675,1561.0726,47812,59317,Pipistrellus pipistrellus,0.524,0.569,-1,Echolocation
111,1561.1865,1561.1938,46953,54015,Pipistrellus pipistrellus,0.47,0.481,-1,Echolocation
112,1561.3085,1561.3141,46953,58052,Pipistrellus pipistrellus,0.377,0.402,-1,Echolocation
113,1561.6945,1561.701,47812,62562,Pipistrellus pipistrellus,0.537,0.563,-1,Echolocation
114,1561.9055,1561.9148,44375,61735,Pipistrellus pipistrellus,0.308,0.505,-1,Echolocation
115,1562.0175,1562.026,44375,55531,Pipistrellus pipistrellus,0.322,0.433,-1,Echolocation
116,1562.1425,1562.1503,44375,65167,Pipistrellus pipistrellus,0.152,0.334,-1,Echolocation
117,1562.3685,1562.3778,42656,54897,Pipistrellus pipistrellus,0.166,0.285,-1,Echolocation
118,1562.4935,1562.5004,42656,59476,Pipistrellus nathusii,0.136,0.413,-1,Echolocation
119,1562.9515,1562.957,44375,57161,Pipistrellus pipistrellus,0.279,0.314,-1,Echolocation
120,1563.0496,1563.0542,40937,58465,Myotis alcathoe,0.081,0.322,-1,Echolocation
121,1563.1615,1563.1663,44375,58935,Pipistrellus pipistrellus,0.404,0.45,-1,Echolocation
122,1610.6545,1610.6632,48671,58780,Pipistrellus pipistrellus,0.262,0.352,-1,Echolocation
123,1610.8265,1610.8328,47812,61764,Pipistrellus pipistrellus,0.428,0.519,-1,Echolocation
124,1611.8145,1611.8193,52109,62696,Pipistrellus pipistrellus,0.313,0.449,-1,Echolocation
125,1611.9535,1611.9584,51250,62658,Pipistrellus pipistrellus,0.293,0.337,-1,Echolocation
126,1612.1035,1612.1113,51250,63361,Pipistrellus pipistrellus,0.154,0.24,-1,Echolocation
127,1612.1805,1612.1852,49531,63168,Pipistrellus pipistrellus,0.147,0.314,-1,Echolocation
128,1612.3405,1612.3462,48671,63620,Pipistrellus pipistrellus,0.143,0.33,-1,Echolocation
129,1612.5145,1612.5193,50390,64242,Pipistrellus pipistrellus,0.167,0.295,-1,Echolocation
130,1615.7555,1615.7637,46953,54707,Pipistrellus pipistrellus,0.352,0.429,-1,Echolocation
