,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
23,237.8635,237.8786,24609,30497,Nyctalus leisleri,0.43,0.644,-1,Echolocation
24,240.2375,240.2501,25468,30681,Nyctalus leisleri,0.507,0.621,-1,Echolocation
25,240.3815,240.3963,24609,30785,Nyctalus leisleri,0.326,0.552,-1,Echolocation
26,240.6305,240.6456,24609,31351,Nyctalus leisleri,0.332,0.628,-1,Echolocation
27,240.8985,240.9154,24609,28429,Nyctalus leisleri,0.402,0.504,-1,Echolocation
28,241.0885,241.1025,24609,31067,Nyctalus leisleri,0.367,0.656,-1,Echolocation
29,241.3805,241.3955,24609,30073,Nyctalus leisleri,0.437,0.608,-1,Echolocation
30,241.6725,241.6902,23750,26723,Nyctalus leisleri,0.517,0.572,-1,Echolocation
31,242.0905,242.1109,22890,27820,Nyctalus leisleri,0.34,0.462,-1,Echolocation
32,242.3845,242.4017,23750,26735,Nyctalus leisleri,0.537,0.589,-1,Echolocation
33,242.6685,242.6847,24609,27812,Nyctalus leisleri,0.549,0.659,-1,Echolocation
34,243.3705,243.3878,23750,28283,Nyctalus leisleri,0.414,0.508,-1,Echolocation
35,244.2075,244.2263,23750,27486,Nyctalus leisleri,0.415,0.503,-1,Echolocation
36,245.4475,245.4563,39218,44517,Pipistrellus nathusii,0.459,0.489,-1,Echolocation
37,252.0595,252.0673,40937,50348,Pipistrellus nathusii,0.451,0.472,-1,Echolocation
38,252.3445,252.3537,40937,47280,Pipistrellus nathusii,0.458,0.498,-1,Echolocation
39,252.4465,252.4553,40078,46752,Pipistrellus nathusii,0.419,0.47,-1,Echolocation
40,252.5555,252.5632,40937,50109,Pipistrellus nathusii,0.563,0.604,-1,Echolocation
41,252.6585,252.6655,40078,48491,Pipistrellus nathusii,0.538,0.563,-1,Echolocation
42,252.7555,252.7648,40078,51150,Pipistrellus nathusii,0.546,0.595,-1,Echolocation
43,252.8465,252.857,40937,53141,Pipistrellus nathusii,0.474,0.564,-1,Echolocation
44,252.9505,252.9586,39218,47599,Pipistrellus nathusii,0.528,0.585,-1,Echolocation
45,253.0455,253.0538,40937,51902,Pipistrellus nathusii,0.579,0.627,-1,Echolocation
46,253.1455,253.1546,40078,48546,Pipistrellus nathusii,0.49,0.569,-1,Echolocation
47,253.2405,253.249,40937,51212,Pipistrellus nathusii,0.525,0.631,-1,Echolocation
48,253.3215,253.3299,40937,52840,Pipistrellus nathusii,0.554,0.642,-1,Echolocation
49,253.3915,253.3971,41796,54822,Pipistrellus nathusii,0.419,0.477,-1,Echolocation
50,253.4645,253.4719,41796,54398,Pipistrellus nathusii,0.526,0.644,-1,Echolocation
51,253.5595,253.5675,40937,50983,Pipistrellus nathusii,0.533,0.632,-1,Echolocation
52,253.6475,253.6572,40078,54059,Pipistrellus nathusii,0.524,0.615,-1,Echolocation
53,253.7435,253.7528,40078,54214,Pipistrellus nathusii,0.51,0.54,-1,Echolocation
54,253.8385,253.8459,39218,48627,Pipistrellus nathusii,0.405,0.455,-1,Echolocation
55,253.9255,253.9337,40937,52172,Pipistrellus nathusii,0.492,0.591,-1,Echolocation
56,254.0265,254.0338,39218,47491,Pipistrellus nathusii,0.525,0.563,-1,Echolocation
57,254.1995,254.2083,40937,54390,Pipistrellus nathusii,0.663,0.699,-1,Echolocation
58,254.3925,254.4006,40937,55044,Pipistrellus nathusii,0.585,0.639,-1,Echolocation
59,254.4885,254.4974,39218,47921,Pipistrellus nathusii,0.387,0.482,-1,Echolocation
60,254.5765,254.5866,40078,48917,Pipistrellus nathusii,0.512,0.581,-1,Echolocation
61,254.6605,254.6703,40078,51709,Pipistrellus nathusii,0.514,0.563,-1,Echolocation
62,254.7545,254.7628,39218,49195,Pipistrellus nathusii,0.542,0.602,-1,Echolocation
63,254.8375,254.845,40078,54594,Pipistrellus nathusii,0.533,0.598,-1,Echolocation
64,254.9395,254.9471,38359,47924,Pipistrellus nathusii,0.46,0.509,-1,Echolocation
65,255.0355,255.0433,39218,52701,Pipistrellus nathusii,0.586,0.652,-1,Echolocation
66,255.1305,255.1391,40078,51061,Pipistrellus nathusii,0.538,0.621,-1,Echolocation
67,255.2235,255.2338,40078,53310,Pipistrellus nathusii,0.557,0.651,-1,Echolocation
68,255.3125,255.3208,40078,47614,Pipistrellus nathusii,0.442,0.476,-1,Echolocation
69,255.4035,255.4112,40937,49909,Pipistrellus nathusii,0.495,0.536,-1,Echolocation
70,255.7815,255.791,41796,47951,Pipistrellus nathusii,0.49,0.517,-1,Echolocation
71,255.8695,255.8781,40937,49314,Pipistrellus nathusii,0.46,0.505,-1,Echolocation
72,256.0515,256.0603,40078,49472,Pipistrellus nathusii,0.523,0.584,-1,Echolocation
73,256.4345,256.4435,40078,50200,Pipistrellus nathusii,0.56,0.654,-1,Echolocation
74,257.5065,257.5146,40937,51744,Pipistrellus nathusii,0.407,0.473,-1,Echolocation
75,257.5965,257.6047,40078,49172,Pipistrellus nathusii,0.436,0.476,-1,Echolocation
76,257.6975,257.7048,39218,46208,Pipistrellus nathusii,0.415,0.524,-1,Echolocation
77,258.3745,258.382,40937,53716,Pipistrellus nathusii,0.463,0.525,-1,Echolocation
78,258.6695,258.6768,40078,46118,Pipistrellus nathusii,0.415,0.462,-1,Echolocation
79,258.8605,258.8696,40937,49435,Pipistrellus nathusii,0.502,0.558,-1,Echolocation
80,259.0525,259.0619,40937,49624,Pipistrellus nathusii,0.586,0.653,-1,Echolocation
81,259.1385,259.1473,41796,51019,Pipistrellus nathusii,0.504,0.57,-1,Echolocation
82,259.2305,259.2425,41796,51547,Pipistrellus nathusii,0.434,0.49,-1,Echolocation
83,259.5385,259.5499,41796,51713,Pipistrellus nathusii,0.458,0.509,-1,Echolocation
84,259.6255,259.6373,41796,58084,Pipistrellus nathusii,0.46,0.544,-1,Echolocation
85,259.9665,259.9753,41796,49384,Pipistrellus nathusii,0.422,0.447,-1,Echolocation
86,260.3425,260.3541,42656,54477,Pipistrellus nathusii,0.526,0.579,-1,Echolocation
87,260.6285,260.6377,45234,56130,Pipistrellus nathusii,0.21,0.458,-1,Echolocation
88,260.7095,260.7165,42656,53186,Pipistrellus nathusii,0.452,0.55,-1,Echolocation
89,260.8035,260.8105,40937,59093,Pipistrellus nathusii,0.381,0.514,-1,Echolocation
90,260.9505,260.958,41796,63222,Pipistrellus nathusii,0.419,0.555,-1,Echolocation
91,261.0275,261.0375,40937,51122,Pipistrellus nathusii,0.372,0.44,-1,Echolocation
92,261.1275,261.135,40078,59744,Pipistrellus nathusii,0.361,0.469,-1,Echolocation
93,261.3195,261.3292,40937,62314,Pipistrellus nathusii,0.386,0.51,-1,Echolocation
94,261.4105,261.4184,42656,52096,Pipistrellus nathusii,0.468,0.528,-1,Echolocation
95,261.5435,261.5516,41796,59589,Pipistrellus nathusii,0.529,0.587,-1,Echolocation
96,261.7325,261.7428,40078,58524,Pipistrellus nathusii,0.399,0.559,-1,Echolocation
97,261.8365,261.8437,39218,49485,Pipistrellus nathusii,0.448,0.484,-1,Echolocation
98,261.9395,261.9506,39218,59395,Pipistrellus nathusii,0.416,0.488,-1,Echolocation
99,262.0465,262.0562,38359,49864,Pipistrellus nathusii,0.392,0.452,-1,Echolocation
100,262.1465,262.1581,39218,57979,Pipistrellus nathusii,0.352,0.461,-1,Echolocation
101,262.2545,262.2642,39218,51157,Pipistrellus nathusii,0.432,0.497,-1,Echolocation
102,262.3565,262.3656,40078,56207,Pipistrellus nathusii,0.503,0.564,-1,Echolocation
103,262.4635,262.472,38359,50386,Pipistrellus nathusii,0.471,0.518,-1,Echolocation
104,262.5625,262.5717,39218,53509,Pipistrellus nathusii,0.561,0.603,-1,Echolocation
105,262.6515,262.6595,39218,55231,Pipistrellus nathusii,0.61,0.684,-1,Echolocation
106,262.7605,262.7697,38359,51142,Pipistrellus nathusii,0.506,0.605,-1,Echolocation
107,262.8615,262.8704,39218,56033,Pipistrellus nathusii,0.614,0.679,-1,Echolocation
108,262.9635,262.9727,38359,52215,Pipistrellus nathusii,0.552,0.61,-1,Echolocation
109,263.0665,263.0762,38359,49367,Pipistrellus nathusii,0.495,0.545,-1,Echolocation
110,263.1745,263.1836,37500,45816,Pipistrellus nathusii,0.432,0.479,-1,Echolocation
111,263.2775,263.2862,39218,52679,Pipistrellus nathusii,0.531,0.592,-1,Echolocation
112,263.3805,263.3887,36640,50606,Pipistrellus nathusii,0.449,0.534,-1,Echolocation
113,263.5835,263.5936,40078,51617,Pipistrellus nathusii,0.489,0.56,-1,Echolocation
114,263.7925,263.8014,39218,47702,Pipistrellus nathusii,0.411,0.449,-1,Echolocation
115,263.8885,263.8987,40078,51252,Pipistrellus nathusii,0.496,0.605,-1,Echolocation
116,264.1925,264.2009,39218,45920,Pipistrellus nathusii,0.54,0.611,-1,Echolocation
117,316.1665,316.1733,41796,49136,Pipistrellus nathusii,0.297,0.441,-1,Echolocation
118,316.3505,316.3604,41796,48709,Pipistrellus nathusii,0.413,0.517,-1,Echolocation
119,316.7225,316.7296,41796,49614,Pipistrellus nathusii,0.468,0.5,-1,Echolocation
120,316.9065,316.9125,41796,49966,Pipistrellus nathusii,0.48,0.527,-1,Echolocation
121,317.1205,317.1289,41796,48416,Pipistrellus nathusii,0.513,0.537,-1,Echolocation
122,318.0425,318.0508,44375,54713,Pipistrellus pipistrellus,0.335,0.448,-1,Echolocation
123,318.1315,318.1395,44375,52576,Pipistrellus pipistrellus,0.362,0.526,-1,Echolocation
124,318.2605,318.2694,45234,51812,Pipistrellus pipistrellus,0.488,0.522,-1,Echolocation
125,318.3195,318.3294,44375,52912,Pipistrellus pipistrellus,0.462,0.569,-1,Echolocation
126,318.3805,318.3905,44375,59395,Pipistrellus pipistrellus,0.362,0.498,-1,Echolocation
127,318.4355,318.4435,44375,59808,Pipistrellus pipistrellus,0.226,0.441,-1,Echolocation
128,318.4875,318.4944,43515,60670,Pipistrellus pipistrellus,0.4,0.575,-1,Echolocation
129,318.5575,318.5651,42656,62250,Pipistrellus pipistrellus,0.207,0.532,-1,Echolocation
130,318.6455,318.656,41796,59974,Pipistrellus pipistrellus,0.195,0.488,-1,Echolocation
131,318.7365,318.7456,42656,59665,Pipistrellus pipistrellus,0.195,0.542,-1,Echolocation
132,318.8255,318.8347,42656,61083,Pipistrellus pipistrellus,0.212,0.547,-1,Echolocation
133,318.8905,318.9005,43515,62019,Pipistrellus pipistrellus,0.265,0.481,-1,Echolocation
134,318.9995,319.0067,43515,60491,Pipistrellus pipistrellus,0.285,0.449,-1,Echolocation
135,319.0505,319.0573,41796,62573,Pipistrellus pipistrellus,0.239,0.54,-1,Echolocation
136,319.1095,319.1169,42656,62113,Pipistrellus pipistrellus,0.258,0.486,-1,Echolocation
137,319.1625,319.17,42656,60684,Pipistrellus pipistrellus,0.153,0.48,-1,Echolocation
138,319.2625,319.2688,43515,54104,Pipistrellus pipistrellus,0.283,0.499,-1,Echolocation
139,319.4575,319.4662,42656,58203,Pipistrellus pipistrellus,0.306,0.497,-1,Echolocation
140,319.9445,319.9558,43515,55086,Pipistrellus pipistrellus,0.342,0.463,-1,Echolocation
141,320.1475,320.1562,42656,57136,Pipistrellus pipistrellus,0.229,0.448,-1,Echolocation
142,320.2035,320.2144,44375,58202,Pipistrellus pipistrellus,0.337,0.456,-1,Echolocation
143,320.3945,320.4026,42656,58279,Pipistrellus pipistrellus,0.187,0.491,-1,Echolocation
144,611.9065,611.9163,40937,48068,Pipistrellus nathusii,0.288,0.479,-1,Echolocation
145,612.0065,612.0135,42656,49565,Pipistrellus nathusii,0.456,0.512,-1,Echolocation
146,612.1025,612.11,40937,48181,Pipistrellus nathusii,0.43,0.465,-1,Echolocation
147,612.1995,612.2068,40937,49720,Pipistrellus nathusii,0.424,0.45,-1,Echolocation
148,612.2925,612.3013,40937,51173,Pipistrellus nathusii,0.507,0.635,-1,Echolocation
149,612.3875,612.3976,40937,51486,Pipistrellus nathusii,0.425,0.471,-1,Echolocation
150,612.4805,612.4899,40937,51865,Pipistrellus nathusii,0.471,0.539,-1,Echolocation
151,612.5805,612.5878,40937,50263,Pipistrellus nathusii,0.539,0.582,-1,Echolocation
152,612.6775,612.6847,40937,48227,Pipistrellus nathusii,0.529,0.577,-1,Echolocation
153,612.7775,612.7859,40937,50807,Pipistrellus nathusii,0.488,0.589,-1,Echolocation
154,612.8675,612.8757,40937,51968,Pipistrellus nathusii,0.475,0.554,-1,Echolocation
155,612.9675,612.9758,40078,49938,Pipistrellus nathusii,0.499,0.589,-1,Echolocation
156,613.0645,613.0726,40078,49841,Pipistrellus nathusii,0.439,0.542,-1,Echolocation
157,613.1585,613.1661,40937,50367,Pipistrellus nathusii,0.535,0.584,-1,Echolocation
158,613.2545,613.2636,40078,50175,Pipistrellus nathusii,0.471,0.544,-1,Echolocation
159,613.4495,613.4571,40078,51441,Pipistrellus nathusii,0.369,0.467,-1,Echolocation
160,613.5425,613.5499,41796,52720,Pipistrellus nathusii,0.537,0.577,-1,Echolocation
161,613.7385,613.7471,40937,49921,Pipistrellus nathusii,0.427,0.483,-1,Echolocation
162,613.8355,613.8447,39218,47156,Pipistrellus nathusii,0.404,0.488,-1,Echolocation
163,613.9335,613.9426,40078,51408,Pipistrellus nathusii,0.469,0.587,-1,Echolocation
164,614.0265,614.0357,40078,49307,Pipistrellus nathusii,0.46,0.532,-1,Echolocation
165,614.4265,614.4344,40078,47364,Pipistrellus nathusii,0.432,0.519,-1,Echolocation
166,614.6135,614.621,40937,49356,Pipistrellus nathusii,0.431,0.475,-1,Echolocation
167,618.4085,618.4152,41796,50532,Pipistrellus nathusii,0.536,0.578,-1,Echolocation
168,618.5095,618.5171,39218,46508,Pipistrellus nathusii,0.342,0.457,-1,Echolocation
169,618.9445,618.951,42656,54106,Pipistrellus nathusii,0.435,0.512,-1,Echolocation
170,619.0465,619.0548,40937,48852,Pipistrellus nathusii,0.544,0.58,-1,Echolocation
171,619.2245,619.2323,41796,53352,Pipistrellus nathusii,0.511,0.58,-1,Echolocation
172,619.3245,619.3313,40078,47587,Pipistrellus nathusii,0.471,0.549,-1,Echolocation
173,619.4655,619.4736,40078,49546,Pipistrellus nathusii,0.368,0.447,-1,Echolocation
174,619.5785,619.5856,40937,52057,Pipistrellus nathusii,0.501,0.573,-1,Echolocation
175,619.6915,619.7,40937,54803,Pipistrellus nathusii,0.498,0.579,-1,Echolocation
176,619.7825,619.7911,40937,51068,Pipistrellus nathusii,0.472,0.562,-1,Echolocation
177,619.9665,619.9739,41796,52877,Pipistrellus nathusii,0.475,0.568,-1,Echolocation
178,620.2505,620.2603,40078,51883,Pipistrellus nathusii,0.42,0.493,-1,Echolocation
179,620.5385,620.5492,40078,58443,Pipistrellus nathusii,0.371,0.474,-1,Echolocation
180,620.8355,620.8455,40078,49675,Pipistrellus nathusii,0.476,0.529,-1,Echolocation
181,621.1265,621.1367,40937,55176,Pipistrellus nathusii,0.442,0.53,-1,Echolocation
182,621.7265,621.736,40078,47493,Pipistrellus nathusii,0.415,0.52,-1,Echolocation
183,622.0315,622.0399,40937,52749,Pipistrellus nathusii,0.45,0.521,-1,Echolocation
184,622.3235,622.332,39218,46238,Pipistrellus nathusii,0.521,0.577,-1,Echolocation
185,622.6175,622.6266,39218,47355,Pipistrellus nathusii,0.41,0.545,-1,Echolocation
186,690.5255,690.5341,40937,46949,Pipistrellus nathusii,0.411,0.484,-1,Echolocation
187,690.7435,690.7523,40937,47443,Pipistrellus nathusii,0.514,0.556,-1,Echolocation
188,690.9545,690.9641,40078,47192,Pipistrellus nathusii,0.532,0.632,-1,Echolocation
189,691.0545,691.0624,40078,46583,Pipistrellus nathusii,0.442,0.497,-1,Echolocation
190,691.1605,691.1704,39218,45966,Pipistrellus nathusii,0.524,0.56,-1,Echolocation
191,691.2645,691.2725,40937,46657,Pipistrellus nathusii,0.508,0.523,-1,Echolocation
192,691.3655,691.3733,40937,47562,Pipistrellus nathusii,0.458,0.492,-1,Echolocation
193,691.4625,691.4702,40937,51459,Pipistrellus nathusii,0.452,0.54,-1,Echolocation
194,691.6735,691.6808,40937,48066,Pipistrellus nathusii,0.567,0.603,-1,Echolocation
195,691.8835,691.8923,40078,48351,Pipistrellus nathusii,0.635,0.678,-1,Echolocation
196,692.1075,692.1176,40078,48446,Pipistrellus nathusii,0.551,0.627,-1,Echolocation
197,692.3215,692.3314,40078,48144,Pipistrellus nathusii,0.481,0.534,-1,Echolocation
198,692.4205,692.431,40078,46701,Pipistrellus nathusii,0.41,0.455,-1,Echolocation
199,692.5285,692.5396,39218,45855,Pipistrellus nathusii,0.479,0.516,-1,Echolocation
200,692.7355,692.7463,40078,46881,Pipistrellus nathusii,0.428,0.52,-1,Echolocation
201,692.8415,692.8517,39218,46967,Pipistrellus nathusii,0.517,0.567,-1,Echolocation
202,692.9465,692.9557,40078,47116,Pipistrellus nathusii,0.434,0.504,-1,Echolocation
203,693.0505,693.0582,41796,50735,Pipistrellus nathusii,0.512,0.559,-1,Echolocation
204,693.1605,693.1705,40937,50574,Pipistrellus nathusii,0.511,0.587,-1,Echolocation
205,693.2685,693.2775,40078,50203,Pipistrellus nathusii,0.543,0.648,-1,Echolocation
206,694.2235,694.2317,38359,45228,Pipistrellus nathusii,0.404,0.468,-1,Echolocation
207,694.3735,694.3813,37500,45842,Pipistrellus nathusii,0.285,0.443,-1,Echolocation
208,830.5805,830.5876,40937,50492,Pipistrellus nathusii,0.533,0.568,-1,Echolocation
209,830.7925,830.7997,40937,56021,Pipistrellus nathusii,0.284,0.461,-1,Echolocation
210,831.0255,831.0344,40937,56353,Pipistrellus nathusii,0.357,0.479,-1,Echolocation
211,831.1375,831.146,41796,54562,Pipistrellus nathusii,0.347,0.446,-1,Echolocation
212,831.2415,831.2494,40937,55554,Pipistrellus nathusii,0.416,0.535,-1,Echolocation
213,831.3535,831.3619,40078,53472,Pipistrellus nathusii,0.336,0.452,-1,Echolocation
214,831.9885,831.9966,40078,57216,Pipistrellus nathusii,0.366,0.47,-1,Echolocation
215,832.1985,832.2053,40937,60062,Pipistrellus nathusii,0.356,0.512,-1,Echolocation
216,832.5045,832.512,39218,54936,Pipistrellus nathusii,0.276,0.443,-1,Echolocation
217,833.5905,833.5974,39218,56922,Pipistrellus nathusii,0.267,0.461,-1,Echolocation
218,833.6925,833.7012,40937,48684,Pipistrellus nathusii,0.435,0.495,-1,Echolocation
219,833.7975,833.807,40078,56544,Pipistrellus nathusii,0.253,0.45,-1,Echolocation
220,833.9095,833.9165,40937,51130,Pipistrellus nathusii,0.508,0.54,-1,Echolocation
221,834.0165,834.0257,40078,54686,Pipistrellus nathusii,0.528,0.579,-1,Echolocation
222,834.2485,834.2576,40078,53485,Pipistrellus nathusii,0.398,0.484,-1,Echolocation
223,834.5865,834.5952,39218,54106,Pipistrellus nathusii,0.398,0.518,-1,Echolocation
224,834.8235,834.8303,39218,54674,Pipistrellus nathusii,0.38,0.585,-1,Echolocation
225,835.1645,835.1727,40078,49997,Pipistrellus nathusii,0.467,0.526,-1,Echolocation
226,835.4945,835.504,40078,51960,Pipistrellus nathusii,0.416,0.484,-1,Echolocation
227,835.6095,835.6179,38359,52062,Pipistrellus nathusii,0.43,0.536,-1,Echolocation
228,835.9425,835.952,40078,51689,Pipistrellus nathusii,0.491,0.556,-1,Echolocation
229,836.3875,836.3961,40078,48239,Pipistrellus nathusii,0.525,0.566,-1,Echolocation
230,836.5975,836.6058,39218,45711,Pipistrellus nathusii,0.314,0.445,-1,Echolocation
231,836.8185,836.8262,40078,50777,Pipistrellus nathusii,0.513,0.551,-1,Echolocation
232,836.9305,836.9394,40937,48898,Pipistrellus nathusii,0.428,0.468,-1,Echolocation
233,861.2605,861.2682,40078,46397,Pipistrellus nathusii,0.483,0.516,-1,Echolocation
234,861.3645,861.3723,40078,46951,Pipistrellus nathusii,0.446,0.5,-1,Echolocation
235,862.7215,862.7301,40078,47388,Pipistrellus nathusii,0.501,0.543,-1,Echolocation
236,862.8545,862.8637,40078,46830,Pipistrellus nathusii,0.381,0.449,-1,Echolocation
237,863.0415,863.0496,39218,48820,Pipistrellus nathusii,0.591,0.639,-1,Echolocation
238,863.1465,863.1552,40078,50774,Pipistrellus nathusii,0.515,0.611,-1,Echolocation
239,863.2525,863.2603,40937,49358,Pipistrellus nathusii,0.549,0.579,-1,Echolocation
240,863.3565,863.3636,38359,50336,Pipistrellus nathusii,0.387,0.511,-1,Echolocation
241,863.4555,863.4642,38359,49361,Pipistrellus nathusii,0.433,0.56,-1,Echolocation
242,863.5565,863.5662,38359,48082,Pipistrellus nathusii,0.478,0.575,-1,Echolocation
243,863.6575,863.6667,38359,48483,Pipistrellus nathusii,0.513,0.57,-1,Echolocation
244,863.7595,863.7698,38359,51955,Pipistrellus nathusii,0.474,0.542,-1,Echolocation
245,863.8595,863.8681,39218,47705,Pipistrellus nathusii,0.517,0.59,-1,Echolocation
246,864.5965,864.6055,40078,46550,Pipistrellus nathusii,0.439,0.534,-1,Echolocation
247,864.7735,864.784,38359,45362,Pipistrellus nathusii,0.491,0.536,-1,Echolocation
248,864.8635,864.8722,38359,44642,Pipistrellus nathusii,0.403,0.448,-1,Echolocation
249,864.9575,864.9664,38359,47277,Pipistrellus nathusii,0.555,0.627,-1,Echolocation
250,865.0505,865.0604,37500,50034,Pipistrellus nathusii,0.577,0.625,-1,Echolocation
251,865.1465,865.1555,40078,48702,Pipistrellus nathusii,0.51,0.639,-1,Echolocation
252,865.2445,865.2534,39218,48677,Pipistrellus nathusii,0.474,0.58,-1,Echolocation
253,865.3425,865.3527,39218,46119,Pipistrellus nathusii,0.514,0.556,-1,Echolocation
254,865.4435,865.4518,38359,48883,Pipistrellus nathusii,0.461,0.553,-1,Echolocation
255,865.5445,865.5522,38359,48331,Pipistrellus nathusii,0.481,0.535,-1,Echolocation
256,865.9555,865.9659,39218,47034,Pipistrellus nathusii,0.47,0.515,-1,Echolocation
257,866.0585,866.0676,38359,48631,Pipistrellus nathusii,0.513,0.54,-1,Echolocation
258,868.0205,868.0297,39218,46339,Pipistrellus nathusii,0.496,0.573,-1,Echolocation
259,868.2785,868.2875,37500,47832,Pipistrellus nathusii,0.385,0.479,-1,Echolocation
260,868.3655,868.3732,38359,46052,Pipistrellus nathusii,0.358,0.454,-1,Echolocation
261,868.5885,868.5975,39218,47490,Pipistrellus nathusii,0.561,0.611,-1,Echolocation
262,868.8815,868.8894,40078,46712,Pipistrellus nathusii,0.504,0.522,-1,Echolocation
263,868.9695,868.9795,39218,47947,Pipistrellus nathusii,0.517,0.562,-1,Echolocation
264,869.0595,869.0692,40078,48745,Pipistrellus nathusii,0.617,0.685,-1,Echolocation
265,869.1475,869.1561,39218,45572,Pipistrellus nathusii,0.64,0.652,-1,Echolocation
266,869.2365,869.2462,37500,46210,Pipistrellus nathusii,0.488,0.569,-1,Echolocation
267,869.3295,869.3397,38359,44465,Pipistrellus nathusii,0.417,0.44,-1,Echolocation
268,869.4125,869.4231,38359,46061,Pipistrellus nathusii,0.51,0.566,-1,Echolocation
269,869.5045,869.5126,38359,44720,Pipistrellus nathusii,0.5,0.549,-1,Echolocation
270,869.5955,869.6059,38359,44845,Pipistrellus nathusii,0.402,0.473,-1,Echolocation
271,1012.2415,1012.2612,25468,28986,Nyctalus leisleri,0.382,0.449,-1,Echolocation
272,1013.7165,1013.7365,26328,28591,Nyctalus leisleri,0.495,0.542,-1,Echolocation
273,1052.7875,1052.797,39218,47720,Pipistrellus nathusii,0.386,0.493,-1,Echolocation
274,1053.0765,1053.0851,39218,48682,Pipistrellus nathusii,0.421,0.478,-1,Echolocation
275,1053.1785,1053.1869,40078,52534,Pipistrellus nathusii,0.486,0.579,-1,Echolocation
276,1053.2775,1053.2867,39218,50621,Pipistrellus nathusii,0.417,0.496,-1,Echolocation
277,1053.3785,1053.3882,40937,51567,Pipistrellus nathusii,0.448,0.507,-1,Echolocation
278,1053.5045,1053.515,40937,50557,Pipistrellus nathusii,0.389,0.527,-1,Echolocation
279,1053.5875,1053.5955,40937,51781,Pipistrellus nathusii,0.474,0.563,-1,Echolocation
280,1053.6915,1053.701,38359,51971,Pipistrellus nathusii,0.386,0.457,-1,Echolocation
281,1053.7905,1053.7981,38359,47675,Pipistrellus nathusii,0.475,0.55,-1,Echolocation
282,1053.8885,1053.8971,40937,55448,Pipistrellus nathusii,0.508,0.62,-1,Echolocation
283,1053.9905,1053.9991,40078,47738,Pipistrellus nathusii,0.451,0.532,-1,Echolocation
284,1054.0916,1054.0999,40937,51431,Pipistrellus nathusii,0.458,0.544,-1,Echolocation
285,1054.1935,1054.2014,40937,49273,Pipistrellus nathusii,0.453,0.529,-1,Echolocation
286,1054.2965,1054.3073,39218,55406,Pipistrellus nathusii,0.459,0.539,-1,Echolocation
287,1054.3995,1054.4064,40078,48227,Pipistrellus nathusii,0.396,0.469,-1,Echolocation
288,1054.4955,1054.5063,39218,53462,Pipistrellus nathusii,0.376,0.449,-1,Echolocation
289,1054.6085,1054.6173,40078,49380,Pipistrellus nathusii,0.441,0.489,-1,Echolocation
290,1054.6995,1054.7091,40937,55670,Pipistrellus nathusii,0.48,0.55,-1,Echolocation
291,1054.7875,1054.7953,40078,57875,Pipistrellus nathusii,0.474,0.554,-1,Echolocation
292,1054.8774,1054.8877,40937,51958,Pipistrellus nathusii,0.471,0.521,-1,Echolocation
293,1055.1765,1055.1833,40078,50590,Pipistrellus nathusii,0.468,0.519,-1,Echolocation
294,1055.2645,1055.2729,40937,56622,Pipistrellus nathusii,0.382,0.511,-1,Echolocation
