start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file
264.2375,264.2472,37500.0,46436.0,Echolocation,Pipistrellus nathusii,0.535,0.581,-1,../../Downloads/20220730_103000_1spad.WAV
274.7635,274.7821,23750.0,26913.0,Echolocation,Nyctalus leisleri,0.463,0.552,-1,../../Downloads/20220730_103000_1spad.WAV
276.5355,276.5523,23750.0,28903.0,Echolocation,Nyctalus leisleri,0.392,0.544,-1,../../Downloads/20220730_103000_1spad.WAV
277.2045,277.2231,23750.0,27343.0,Echolocation,Nyctalus leisleri,0.43,0.513,-1,../../Downloads/20220730_103000_1spad.WAV
282.7895,282.8054,24609.0,27343.0,Echolocation,Nyctalus leisleri,0.474,0.537,-1,../../Downloads/20220730_103000_1spad.WAV
283.6105,283.6245,25468.0,29065.0,Echolocation,Nyctalus leisleri,0.506,0.632,-1,../../Downloads/20220730_103000_1spad.WAV
283.7835,283.797,25468.0,29473.0,Echolocation,Nyctalus leisleri,0.381,0.51,-1,../../Downloads/20220730_103000_1spad.WAV
285.6935,285.7103,24609.0,28836.0,Echolocation,Nyctalus leisleri,0.317,0.577,-1,../../Downloads/20220730_103000_1spad.WAV
286.3055,286.3202,24609.0,27782.0,Echolocation,Nyctalus leisleri,0.523,0.62,-1,../../Downloads/20220730_103000_1spad.WAV
287.8705,287.8874,23750.0,26840.0,Echolocation,Nyctalus leisleri,0.456,0.527,-1,../../Downloads/20220730_103000_1spad.WAV
288.8465,288.8637,23750.0,26916.0,Echolocation,Nyctalus leisleri,0.464,0.518,-1,../../Downloads/20220730_103000_1spad.WAV
289.2615,289.2752,25468.0,30471.0,Echolocation,Nyctalus leisleri,0.39,0.575,-1,../../Downloads/20220730_103000_1spad.WAV
290.5595,290.5774,23750.0,28565.0,Echolocation,Nyctalus leisleri,0.421,0.578,-1,../../Downloads/20220730_103000_1spad.WAV
290.8425,290.8589,23750.0,27584.0,Echolocation,Nyctalus leisleri,0.443,0.542,-1,../../Downloads/20220730_103000_1spad.WAV
291.1335,291.1508,23750.0,27565.0,Echolocation,Nyctalus leisleri,0.497,0.588,-1,../../Downloads/20220730_103000_1spad.WAV
292.3585,292.3756,23750.0,26847.0,Echolocation,Nyctalus leisleri,0.557,0.597,-1,../../Downloads/20220730_103000_1spad.WAV
293.7165,293.7341,23750.0,27362.0,Echolocation,Nyctalus leisleri,0.508,0.56,-1,../../Downloads/20220730_103000_1spad.WAV
298.5015,298.5189,23750.0,27741.0,Echolocation,Nyctalus leisleri,0.435,0.517,-1,../../Downloads/20220730_103000_1spad.WAV
309.7465,309.7629,23750.0,27643.0,Echolocation,Nyctalus leisleri,0.462,0.536,-1,../../Downloads/20220730_103000_1spad.WAV
311.6025,311.6121,36640.0,43981.0,Echolocation,Pipistrellus nathusii,0.397,0.506,-1,../../Downloads/20220730_103000_1spad.WAV
313.0515,313.0617,37500.0,52925.0,Echolocation,Pipistrellus nathusii,0.581,0.688,-1,../../Downloads/20220730_103000_1spad.WAV
313.6675,313.6797,36640.0,53986.0,Echolocation,Pipistrellus nathusii,0.43,0.574,-1,../../Downloads/20220730_103000_1spad.WAV
314.2915,314.303,34921.0,53356.0,Echolocation,Pipistrellus nathusii,0.307,0.521,-1,../../Downloads/20220730_103000_1spad.WAV
314.7095,314.7215,34921.0,48194.0,Echolocation,Pipistrellus nathusii,0.338,0.511,-1,../../Downloads/20220730_103000_1spad.WAV
315.0125,315.0232,36640.0,47732.0,Echolocation,Pipistrellus nathusii,0.387,0.505,-1,../../Downloads/20220730_103000_1spad.WAV
316.7735,316.7847,34062.0,45728.0,Echolocation,Eptesicus serotinus,0.216,0.549,-1,../../Downloads/20220730_103000_1spad.WAV
317.7785,317.7893,34921.0,45556.0,Echolocation,Pipistrellus nathusii,0.254,0.539,-1,../../Downloads/20220730_103000_1spad.WAV
319.4125,319.4296,22890.0,26594.0,Echolocation,Nyctalus leisleri,0.511,0.553,-1,../../Downloads/20220730_103000_1spad.WAV
319.8085,319.8249,23750.0,28559.0,Echolocation,Nyctalus leisleri,0.433,0.588,-1,../../Downloads/20220730_103000_1spad.WAV
321.0395,321.0534,23750.0,28331.0,Echolocation,Nyctalus leisleri,0.471,0.584,-1,../../Downloads/20220730_103000_1spad.WAV
321.3055,321.3208,23750.0,27090.0,Echolocation,Nyctalus leisleri,0.509,0.572,-1,../../Downloads/20220730_103000_1spad.WAV
327.0675,327.0821,24609.0,29611.0,Echolocation,Nyctalus leisleri,0.479,0.59,-1,../../Downloads/20220730_103000_1spad.WAV
327.1145,327.1325,22890.0,26391.0,Echolocation,Nyctalus leisleri,0.592,0.649,-1,../../Downloads/20220730_103000_1spad.WAV
327.2645,327.2806,23750.0,28822.0,Echolocation,Nyctalus leisleri,0.372,0.573,-1,../../Downloads/20220730_103000_1spad.WAV
327.7275,327.7465,22890.0,26718.0,Echolocation,Nyctalus leisleri,0.573,0.621,-1,../../Downloads/20220730_103000_1spad.WAV
327.8805,327.8969,22890.0,26960.0,Echolocation,Nyctalus leisleri,0.495,0.592,-1,../../Downloads/20220730_103000_1spad.WAV
328.0615,328.0777,23750.0,27170.0,Echolocation,Nyctalus leisleri,0.571,0.637,-1,../../Downloads/20220730_103000_1spad.WAV
329.3665,329.3866,25468.0,28863.0,Echolocation,Nyctalus leisleri,0.452,0.521,-1,../../Downloads/20220730_103000_1spad.WAV
329.6255,329.6414,25468.0,29188.0,Echolocation,Nyctalus leisleri,0.451,0.55,-1,../../Downloads/20220730_103000_1spad.WAV
330.1345,330.1515,25468.0,29688.0,Echolocation,Nyctalus leisleri,0.295,0.593,-1,../../Downloads/20220730_103000_1spad.WAV
330.7825,330.8008,25468.0,28789.0,Echolocation,Nyctalus leisleri,0.454,0.537,-1,../../Downloads/20220730_103000_1spad.WAV
330.9315,330.9461,25468.0,31630.0,Echolocation,Nyctalus leisleri,0.309,0.604,-1,../../Downloads/20220730_103000_1spad.WAV
333.2565,333.2756,25468.0,28332.0,Echolocation,Nyctalus leisleri,0.455,0.532,-1,../../Downloads/20220730_103000_1spad.WAV
336.4315,336.4477,23750.0,27482.0,Echolocation,Nyctalus leisleri,0.466,0.545,-1,../../Downloads/20220730_103000_1spad.WAV
338.8745,338.8884,23750.0,28954.0,Echolocation,Nyctalus leisleri,0.38,0.541,-1,../../Downloads/20220730_103000_1spad.WAV
340.7845,340.7988,24609.0,28218.0,Echolocation,Nyctalus leisleri,0.409,0.52,-1,../../Downloads/20220730_103000_1spad.WAV
341.0495,341.0667,22890.0,27112.0,Echolocation,Nyctalus leisleri,0.509,0.597,-1,../../Downloads/20220730_103000_1spad.WAV
341.7165,341.7329,22890.0,26155.0,Echolocation,Nyctalus leisleri,0.665,0.716,-1,../../Downloads/20220730_103000_1spad.WAV
342.6125,342.6284,25468.0,28633.0,Echolocation,Nyctalus leisleri,0.393,0.518,-1,../../Downloads/20220730_103000_1spad.WAV
343.1685,343.1852,24609.0,27755.0,Echolocation,Nyctalus leisleri,0.456,0.578,-1,../../Downloads/20220730_103000_1spad.WAV
343.5875,343.60699999999997,23750.0,27024.0,Echolocation,Nyctalus leisleri,0.459,0.513,-1,../../Downloads/20220730_103000_1spad.WAV
346.41949999999997,346.4381,23750.0,27539.0,Echolocation,Nyctalus leisleri,0.438,0.549,-1,../../Downloads/20220730_103000_1spad.WAV
347.4315,347.4511,22890.0,26639.0,Echolocation,Nyctalus leisleri,0.53,0.585,-1,../../Downloads/20220730_103000_1spad.WAV
348.8415,348.8508,37500.0,44737.0,Echolocation,Pipistrellus nathusii,0.475,0.573,-1,../../Downloads/20220730_103000_1spad.WAV
420.8535,420.8664,23750.0,28521.0,Echolocation,Nyctalus leisleri,0.341,0.525,-1,../../Downloads/20220730_103000_1spad.WAV
422.6935,422.7066,23750.0,29216.0,Echolocation,Nyctalus leisleri,0.384,0.581,-1,../../Downloads/20220730_103000_1spad.WAV
423.8245,423.838,23750.0,28656.0,Echolocation,Nyctalus leisleri,0.317,0.501,-1,../../Downloads/20220730_103000_1spad.WAV
425.1255,425.1392,23750.0,29857.0,Echolocation,Eptesicus serotinus,0.229,0.511,-1,../../Downloads/20220730_103000_1spad.WAV
429.4705,429.4848,23750.0,28283.0,Echolocation,Nyctalus leisleri,0.44,0.574,-1,../../Downloads/20220730_103000_1spad.WAV
432.6085,432.6226,22890.0,30070.0,Echolocation,Eptesicus serotinus,0.265,0.52,-1,../../Downloads/20220730_103000_1spad.WAV
549.0405,549.0586,24609.0,29111.0,Echolocation,Nyctalus leisleri,0.317,0.528,-1,../../Downloads/20220730_103000_1spad.WAV
557.2805,557.2976,23750.0,28481.0,Echolocation,Nyctalus leisleri,0.345,0.54,-1,../../Downloads/20220730_103000_1spad.WAV
564.1645,564.1822,24609.0,27990.0,Echolocation,Nyctalus leisleri,0.457,0.562,-1,../../Downloads/20220730_103000_1spad.WAV
565.0765,565.094,24609.0,28400.0,Echolocation,Nyctalus leisleri,0.438,0.587,-1,../../Downloads/20220730_103000_1spad.WAV
570.6925,570.7081,25468.0,29969.0,Echolocation,Nyctalus leisleri,0.33,0.503,-1,../../Downloads/20220730_103000_1spad.WAV
570.9735,570.9859,25468.0,32202.0,Echolocation,Eptesicus serotinus,0.243,0.523,-1,../../Downloads/20220730_103000_1spad.WAV
575.0835,575.0972,25468.0,31634.0,Echolocation,Nyctalus leisleri,0.229,0.558,-1,../../Downloads/20220730_103000_1spad.WAV
583.7525,583.7674,23750.0,28378.0,Echolocation,Nyctalus leisleri,0.41,0.568,-1,../../Downloads/20220730_103000_1spad.WAV
599.1495,599.1666,23750.0,27450.0,Echolocation,Nyctalus leisleri,0.49,0.58,-1,../../Downloads/20220730_103000_1spad.WAV
599.5485,599.5652,24609.0,27722.0,Echolocation,Nyctalus leisleri,0.461,0.538,-1,../../Downloads/20220730_103000_1spad.WAV
600.9355,600.9537,24609.0,28368.0,Echolocation,Nyctalus leisleri,0.412,0.511,-1,../../Downloads/20220730_103000_1spad.WAV
604.3645,604.3846,22890.0,26937.0,Echolocation,Nyctalus leisleri,0.496,0.562,-1,../../Downloads/20220730_103000_1spad.WAV
605.0875,605.1054,23750.0,26588.0,Echolocation,Nyctalus leisleri,0.584,0.625,-1,../../Downloads/20220730_103000_1spad.WAV
616.8375,616.8558,23750.0,28153.0,Echolocation,Nyctalus leisleri,0.364,0.516,-1,../../Downloads/20220730_103000_1spad.WAV
622.6955,622.7114,25468.0,30786.0,Echolocation,Nyctalus leisleri,0.282,0.55,-1,../../Downloads/20220730_103000_1spad.WAV
623.2705,623.2875,24609.0,30371.0,Echolocation,Nyctalus leisleri,0.32,0.59,-1,../../Downloads/20220730_103000_1spad.WAV
623.9265,623.9449,23750.0,31144.0,Echolocation,Eptesicus serotinus,0.266,0.57,-1,../../Downloads/20220730_103000_1spad.WAV
624.7665,624.7825,24609.0,29615.0,Echolocation,Nyctalus leisleri,0.452,0.629,-1,../../Downloads/20220730_103000_1spad.WAV
625.7345,625.7522,24609.0,30745.0,Echolocation,Nyctalus leisleri,0.282,0.559,-1,../../Downloads/20220730_103000_1spad.WAV
628.6425,628.6626,22890.0,27021.0,Echolocation,Nyctalus leisleri,0.465,0.554,-1,../../Downloads/20220730_103000_1spad.WAV
628.9265,628.9425,23750.0,27388.0,Echolocation,Nyctalus leisleri,0.603,0.651,-1,../../Downloads/20220730_103000_1spad.WAV
629.2115,629.229,23750.0,27335.0,Echolocation,Nyctalus leisleri,0.527,0.606,-1,../../Downloads/20220730_103000_1spad.WAV
629.8925,629.91,23750.0,27143.0,Echolocation,Nyctalus leisleri,0.527,0.613,-1,../../Downloads/20220730_103000_1spad.WAV
630.5975,630.6138,23750.0,27970.0,Echolocation,Nyctalus leisleri,0.566,0.627,-1,../../Downloads/20220730_103000_1spad.WAV
631.2895,631.3057,23750.0,27986.0,Echolocation,Nyctalus leisleri,0.574,0.642,-1,../../Downloads/20220730_103000_1spad.WAV
631.6925,631.7097,23750.0,27609.0,Echolocation,Nyctalus leisleri,0.4,0.56,-1,../../Downloads/20220730_103000_1spad.WAV
632.1055,632.1229,22890.0,26689.0,Echolocation,Nyctalus leisleri,0.38,0.533,-1,../../Downloads/20220730_103000_1spad.WAV
632.8305,632.8482,23750.0,26768.0,Echolocation,Nyctalus leisleri,0.501,0.582,-1,../../Downloads/20220730_103000_1spad.WAV
633.6745,633.6913,23750.0,27602.0,Echolocation,Nyctalus leisleri,0.472,0.577,-1,../../Downloads/20220730_103000_1spad.WAV
634.5285,634.5447,23750.0,26715.0,Echolocation,Nyctalus leisleri,0.541,0.575,-1,../../Downloads/20220730_103000_1spad.WAV
686.7145,686.7344,22890.0,26198.0,Echolocation,Nyctalus leisleri,0.488,0.525,-1,../../Downloads/20220730_103000_1spad.WAV
740.1485,740.1636,23750.0,27489.0,Echolocation,Nyctalus leisleri,0.466,0.584,-1,../../Downloads/20220730_103000_1spad.WAV
740.5105,740.5253,22890.0,27863.0,Echolocation,Nyctalus leisleri,0.368,0.51,-1,../../Downloads/20220730_103000_1spad.WAV
740.7735,740.7885,22890.0,26836.0,Echolocation,Nyctalus leisleri,0.417,0.504,-1,../../Downloads/20220730_103000_1spad.WAV
742.2745,742.2905,22890.0,26232.0,Echolocation,Nyctalus leisleri,0.589,0.641,-1,../../Downloads/20220730_103000_1spad.WAV
742.6505,742.6671,23750.0,27515.0,Echolocation,Nyctalus leisleri,0.403,0.503,-1,../../Downloads/20220730_103000_1spad.WAV
743.6675,743.6842,22890.0,25753.0,Echolocation,Nyctalus leisleri,0.581,0.62,-1,../../Downloads/20220730_103000_1spad.WAV
744.1465,744.1621,24609.0,30797.0,Echolocation,Nyctalus leisleri,0.324,0.536,-1,../../Downloads/20220730_103000_1spad.WAV
766.3155,766.3337,22890.0,26742.0,Echolocation,Nyctalus leisleri,0.524,0.584,-1,../../Downloads/20220730_103000_1spad.WAV
767.1675,767.1837,25468.0,30639.0,Echolocation,Nyctalus leisleri,0.395,0.545,-1,../../Downloads/20220730_103000_1spad.WAV
767.2875,767.3026,24609.0,31908.0,Echolocation,Eptesicus serotinus,0.266,0.57,-1,../../Downloads/20220730_103000_1spad.WAV
768.2135,768.2285,24609.0,30352.0,Echolocation,Nyctalus leisleri,0.461,0.631,-1,../../Downloads/20220730_103000_1spad.WAV
769.1025,769.1199,24609.0,28924.0,Echolocation,Nyctalus leisleri,0.508,0.573,-1,../../Downloads/20220730_103000_1spad.WAV
769.5155,769.5352,23750.0,27708.0,Echolocation,Nyctalus leisleri,0.417,0.521,-1,../../Downloads/20220730_103000_1spad.WAV
769.7905,769.8077,23750.0,29127.0,Echolocation,Nyctalus leisleri,0.419,0.598,-1,../../Downloads/20220730_103000_1spad.WAV
770.6225,770.6401,23750.0,28094.0,Echolocation,Nyctalus leisleri,0.37,0.52,-1,../../Downloads/20220730_103000_1spad.WAV
771.0175,771.0357,23750.0,27618.0,Echolocation,Nyctalus leisleri,0.489,0.593,-1,../../Downloads/20220730_103000_1spad.WAV
771.2945,771.3114,23750.0,27771.0,Echolocation,Nyctalus leisleri,0.582,0.655,-1,../../Downloads/20220730_103000_1spad.WAV
771.7055,771.725,23750.0,27342.0,Echolocation,Nyctalus leisleri,0.449,0.537,-1,../../Downloads/20220730_103000_1spad.WAV
771.9905,772.004,25468.0,29787.0,Echolocation,Nyctalus leisleri,0.505,0.583,-1,../../Downloads/20220730_103000_1spad.WAV
772.8025,772.8191,24609.0,28130.0,Echolocation,Nyctalus leisleri,0.441,0.52,-1,../../Downloads/20220730_103000_1spad.WAV
773.2105,773.2299,23750.0,27584.0,Echolocation,Nyctalus leisleri,0.488,0.56,-1,../../Downloads/20220730_103000_1spad.WAV
774.5635,774.5816,24609.0,27368.0,Echolocation,Nyctalus leisleri,0.427,0.502,-1,../../Downloads/20220730_103000_1spad.WAV
775.0915,775.1089,23750.0,27764.0,Echolocation,Nyctalus leisleri,0.474,0.569,-1,../../Downloads/20220730_103000_1spad.WAV
775.6475,775.6637,23750.0,27492.0,Echolocation,Nyctalus leisleri,0.435,0.569,-1,../../Downloads/20220730_103000_1spad.WAV
781.0065,781.0217,24609.0,28313.0,Echolocation,Nyctalus leisleri,0.423,0.536,-1,../../Downloads/20220730_103000_1spad.WAV
781.3475,781.3651,23750.0,28715.0,Echolocation,Nyctalus leisleri,0.385,0.512,-1,../../Downloads/20220730_103000_1spad.WAV
782.9055,782.9224,25468.0,30080.0,Echolocation,Nyctalus leisleri,0.404,0.528,-1,../../Downloads/20220730_103000_1spad.WAV
784.1145,784.1318,23750.0,27315.0,Echolocation,Nyctalus leisleri,0.434,0.504,-1,../../Downloads/20220730_103000_1spad.WAV
784.6165,784.6326,22890.0,26916.0,Echolocation,Nyctalus leisleri,0.4,0.517,-1,../../Downloads/20220730_103000_1spad.WAV
784.8005,784.8197,22890.0,27601.0,Echolocation,Nyctalus leisleri,0.378,0.505,-1,../../Downloads/20220730_103000_1spad.WAV
789.1915,789.2085,23750.0,28997.0,Echolocation,Nyctalus leisleri,0.359,0.514,-1,../../Downloads/20220730_103000_1spad.WAV
792.4345,792.4515,23750.0,28291.0,Echolocation,Nyctalus leisleri,0.423,0.545,-1,../../Downloads/20220730_103000_1spad.WAV
793.1105,793.127,23750.0,28061.0,Echolocation,Nyctalus leisleri,0.413,0.532,-1,../../Downloads/20220730_103000_1spad.WAV
793.2635,793.2784,24609.0,29431.0,Echolocation,Nyctalus leisleri,0.26,0.538,-1,../../Downloads/20220730_103000_1spad.WAV
797.2665,797.2835,24609.0,28774.0,Echolocation,Nyctalus leisleri,0.404,0.547,-1,../../Downloads/20220730_103000_1spad.WAV
800.4125,800.4278,24609.0,32435.0,Echolocation,Nyctalus leisleri,0.246,0.51,-1,../../Downloads/20220730_103000_1spad.WAV
800.5555,800.5703,25468.0,32784.0,Echolocation,Nyctalus leisleri,0.281,0.549,-1,../../Downloads/20220730_103000_1spad.WAV
800.6915,800.7055,25468.0,32700.0,Echolocation,Nyctalus leisleri,0.385,0.577,-1,../../Downloads/20220730_103000_1spad.WAV
800.8125,800.825,26328.0,33735.0,Echolocation,Nyctalus leisleri,0.253,0.554,-1,../../Downloads/20220730_103000_1spad.WAV
800.9195,800.9295,27187.0,33664.0,Echolocation,Nyctalus leisleri,0.344,0.607,-1,../../Downloads/20220730_103000_1spad.WAV
804.2685,804.2861,25468.0,28739.0,Echolocation,Nyctalus leisleri,0.429,0.513,-1,../../Downloads/20220730_103000_1spad.WAV
809.5755,809.5936,24609.0,28055.0,Echolocation,Nyctalus leisleri,0.565,0.608,-1,../../Downloads/20220730_103000_1spad.WAV
811.4705,811.4884,23750.0,28309.0,Echolocation,Nyctalus leisleri,0.447,0.507,-1,../../Downloads/20220730_103000_1spad.WAV
813.1545,813.172,24609.0,28452.0,Echolocation,Nyctalus leisleri,0.534,0.607,-1,../../Downloads/20220730_103000_1spad.WAV
813.5255,813.5401,24609.0,29729.0,Echolocation,Nyctalus leisleri,0.416,0.542,-1,../../Downloads/20220730_103000_1spad.WAV
813.6795,813.694,25468.0,33411.0,Echolocation,Nyctalus leisleri,0.314,0.57,-1,../../Downloads/20220730_103000_1spad.WAV
813.8235,813.8356,26328.0,32516.0,Echolocation,Nyctalus leisleri,0.332,0.542,-1,../../Downloads/20220730_103000_1spad.WAV
813.9465,813.9575,26328.0,32840.0,Echolocation,Nyctalus leisleri,0.28,0.55,-1,../../Downloads/20220730_103000_1spad.WAV
814.6005,814.6147,23750.0,30771.0,Echolocation,Nyctalus leisleri,0.377,0.632,-1,../../Downloads/20220730_103000_1spad.WAV
