,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
135,1630.6085,1630.618,40078,52750,Pipistrellus nathusii,0.677,0.703,-1,Echolocation
136,1630.9075,1630.9169,39218,53920,Pipistrellus nathusii,0.655,0.69,-1,Echolocation
137,1631.1064,1631.1174,39218,55557,Pipistrellus nathusii,0.649,0.679,-1,Echolocation
138,1631.8005,1631.8118,40078,57603,Pipistrellus nathusii,0.655,0.681,-1,Echolocation
139,1632.2235,1632.2324,40078,49172,Pipistrellus nathusii,0.644,0.678,-1,Echolocation
140,1632.3735,1632.3839,38359,53669,Pipistrellus nathusii,0.659,0.686,-1,Echolocation
141,1634.2524,1634.2605,38359,46715,Pipistrellus nathusii,0.66,0.675,-1,Echolocation
142,1634.3595,1634.3685,40078,51237,Pipistrellus nathusii,0.641,0.69,-1,Echolocation
143,1634.5795,1634.588,39218,52469,Pipistrellus nathusii,0.614,0.666,-1,Echolocation
144,1693.4965,1693.5061,46953,63056,Pipistrellus pipistrellus,0.31,0.688,-1,Echolocation
145,1704.2166,1704.2261,39218,51747,Pipistrellus nathusii,0.61,0.682,-1,Echolocation
146,1704.4755,1704.4858,40078,56629,Pipistrellus nathusii,0.607,0.694,-1,Echolocation
147,1704.6335,1704.6425,40078,53903,Pipistrellus nathusii,0.609,0.672,-1,Echolocation
148,1705.2845,1705.2944,39218,56637,Pipistrellus nathusii,0.59,0.664,-1,Echolocation
149,1707.2834,1707.2935,39218,57288,Pipistrellus nathusii,0.635,0.684,-1,Echolocation
150,1707.3615,1707.3696,40937,54984,Pipistrellus nathusii,0.67,0.697,-1,Echolocation
151,1731.8335,1731.8436,40078,53678,Pipistrellus nathusii,0.618,0.705,-1,Echolocation
152,1741.1915,1741.2002,46953,65593,Pipistrellus pipistrellus,0.44,0.692,-1,Echolocation
153,1746.4615,1746.4707,39218,51085,Pipistrellus nathusii,0.614,0.665,-1,Echolocation
154,1755.0795,1755.0847,48671,62149,Pipistrellus pipistrellus,0.651,0.705,-1,Echolocation
155,1756.8795,1756.8883,46093,63203,Pipistrellus pipistrellus,0.471,0.665,-1,Echolocation
156,1765.4716,1765.481,46953,66036,Pipistrellus pipistrellus,0.477,0.685,-1,Echolocation
157,1765.6575,1765.6631,46093,63852,Pipistrellus pipistrellus,0.568,0.673,-1,Echolocation
158,1765.9365,1765.9447,46953,65496,Pipistrellus pipistrellus,0.454,0.66,-1,Echolocation
159,1766.7955,1766.8046,44375,61272,Pipistrellus pipistrellus,0.473,0.67,-1,Echolocation
