,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event
67,37.0345,37.0496,23750,26839,Nyctalus leisleri,0.11,0.147,-1,Echolocation
68,37.1125,37.131,23750,28433,Nyctalus leisleri,0.101,0.244,-1,Echolocation
69,37.2965,37.3073,23750,30834,Eptesicus serotinus,0.075,0.181,-1,Echolocation
70,37.3135,37.3277,23750,28035,Nyctalus leisleri,0.355,0.519,-1,Echolocation
71,37.4715,37.4884,23750,27784,Nyctalus leisleri,0.047,0.114,-1,Echolocation
72,37.6205,37.6386,23750,29359,Nyctalus leisleri,0.2,0.378,-1,Echolocation
73,37.6735,37.6822,19453,25846,Plecotus austriacus,0.059,0.142,-1,Echolocation
74,37.9195,37.9353,24609,28338,Nyctalus leisleri,0.366,0.561,-1,Echolocation
75,38.3505,38.3693,22890,28262,Nyctalus leisleri,0.245,0.405,-1,Echolocation
76,38.6305,38.6472,23750,29324,Nyctalus leisleri,0.377,0.594,-1,Echolocation
77,38.9305,38.9464,23750,28946,Nyctalus leisleri,0.354,0.51,-1,Echolocation
78,39.0175,39.0245,17734,26458,Plecotus austriacus,0.102,0.14,-1,Echolocation
79,39.1235,39.1321,38359,42908,Pipistrellus nathusii,0.055,0.132,-1,Echolocation
80,39.3685,39.3885,23750,28807,Nyctalus leisleri,0.284,0.455,-1,Echolocation
81,39.3715,39.3881,48671,53471,Pipistrellus pipistrellus,0.12,0.225,-1,Echolocation
82,39.4755,39.481,46093,51638,Pipistrellus pipistrellus,0.099,0.102,-1,Echolocation
83,39.5555,39.565,39218,50898,Pipistrellus nathusii,0.042,0.137,-1,Echolocation
84,39.7945,39.8136,24609,28193,Nyctalus leisleri,0.42,0.497,-1,Echolocation
85,39.8075,39.8232,23750,27148,Nyctalus leisleri,0.186,0.23,-1,Echolocation
86,39.8375,39.8428,48671,54179,Pipistrellus pipistrellus,0.18,0.184,-1,Echolocation
87,39.9245,39.9295,46953,57103,Pipistrellus pipistrellus,0.504,0.551,-1,Echolocation
88,40.1785,40.1856,46953,53585,Pipistrellus pipistrellus,0.105,0.109,-1,Echolocation
89,40.2255,40.2456,24609,28081,Nyctalus leisleri,0.376,0.529,-1,Echolocation
90,40.4115,40.4161,47812,57688,Pipistrellus pipistrellus,0.334,0.345,-1,Echolocation
91,40.5385,40.5592,24609,27503,Nyctalus leisleri,0.365,0.461,-1,Echolocation
92,40.6005,40.6071,46093,52158,Pipistrellus pipistrellus,0.103,0.105,-1,Echolocation
93,40.8365,40.841,48671,57813,Pipistrellus pipistrellus,0.468,0.51,-1,Echolocation
94,40.9515,40.9561,46093,62460,Pipistrellus pipistrellus,0.472,0.543,-1,Echolocation
95,40.9605,40.9796,24609,28326,Nyctalus leisleri,0.429,0.57,-1,Echolocation
96,41.0555,41.0614,46093,63209,Pipistrellus pipistrellus,0.419,0.601,-1,Echolocation
97,41.2115,41.2172,46953,57856,Pipistrellus pipistrellus,0.195,0.236,-1,Echolocation
98,41.2645,41.2908,22890,27781,Nyctalus leisleri,0.123,0.248,-1,Echolocation
99,41.4425,41.4484,46953,59059,Pipistrellus pipistrellus,0.407,0.477,-1,Echolocation
100,41.5335,41.5389,44375,54218,Pipistrellus pipistrellus,0.142,0.172,-1,Echolocation
101,41.6995,41.7172,23750,28586,Nyctalus leisleri,0.34,0.473,-1,Echolocation
102,41.8345,41.8497,23750,30125,Eptesicus serotinus,0.261,0.514,-1,Echolocation
103,41.9615,41.9775,25468,30349,Nyctalus leisleri,0.281,0.409,-1,Echolocation
104,42.0975,42.1103,23750,28662,Nyctalus leisleri,0.134,0.315,-1,Echolocation
105,43.1055,43.1214,24609,28315,Nyctalus leisleri,0.304,0.423,-1,Echolocation
106,43.3725,43.3945,24609,29520,Nyctalus leisleri,0.215,0.387,-1,Echolocation
107,43.3845,43.4041,23750,27197,Nyctalus leisleri,0.106,0.159,-1,Echolocation
108,43.8805,43.8995,23750,28466,Nyctalus leisleri,0.267,0.369,-1,Echolocation
109,43.8895,43.9014,47812,50480,Pipistrellus pipistrellus,0.085,0.124,-1,Echolocation
110,44.1615,44.183,23750,27585,Nyctalus leisleri,0.287,0.389,-1,Echolocation
111,44.7005,44.7171,24609,27758,Nyctalus leisleri,0.441,0.565,-1,Echolocation
112,44.9885,45.004,26328,29753,Nyctalus leisleri,0.162,0.252,-1,Echolocation
113,45.0015,45.0176,22890,28286,Nyctalus leisleri,0.205,0.41,-1,Echolocation
114,45.3075,45.3148,39218,45000,Pipistrellus nathusii,0.496,0.527,-1,Echolocation
115,45.4135,45.4333,24609,29086,Nyctalus leisleri,0.27,0.435,-1,Echolocation
116,45.6035,45.614,38359,43998,Pipistrellus nathusii,0.337,0.381,-1,Echolocation
117,45.7115,45.7374,23750,27784,Nyctalus leisleri,0.134,0.21,-1,Echolocation
118,45.8015,45.8109,39218,43744,Pipistrellus nathusii,0.356,0.378,-1,Echolocation
119,45.8965,45.9129,22890,28512,Nyctalus leisleri,0.289,0.467,-1,Echolocation
120,46.1495,46.1581,40078,45179,Pipistrellus nathusii,0.307,0.363,-1,Echolocation
121,46.1585,46.18,24609,28834,Nyctalus leisleri,0.188,0.368,-1,Echolocation
122,46.2375,46.2471,38359,43950,Pipistrellus nathusii,0.279,0.379,-1,Echolocation
123,46.3285,46.3369,39218,43882,Pipistrellus nathusii,0.059,0.143,-1,Echolocation
124,46.3355,46.3571,24609,30810,Eptesicus serotinus,0.123,0.323,-1,Echolocation
125,46.4205,46.4295,39218,45920,Pipistrellus nathusii,0.181,0.272,-1,Echolocation
126,46.5915,46.6004,37500,43943,Pipistrellus nathusii,0.234,0.311,-1,Echolocation
127,46.6375,46.6544,24609,29872,Nyctalus leisleri,0.331,0.535,-1,Echolocation
128,46.9265,46.9475,22890,27662,Nyctalus leisleri,0.216,0.364,-1,Echolocation
129,47.0415,47.0521,39218,43726,Pipistrellus nathusii,0.316,0.374,-1,Echolocation
130,47.4655,47.4866,24609,27901,Nyctalus leisleri,0.284,0.406,-1,Echolocation
131,47.8975,47.9181,23750,27729,Nyctalus leisleri,0.124,0.23,-1,Echolocation
132,48.3285,48.3491,22890,26554,Nyctalus noctula,0.064,0.145,-1,Echolocation
133,48.6135,48.6313,23750,27929,Nyctalus leisleri,0.479,0.568,-1,Echolocation
134,49.0425,49.0656,24609,28469,Nyctalus leisleri,0.223,0.3,-1,Echolocation
135,49.4555,49.472,24609,28447,Nyctalus leisleri,0.469,0.616,-1,Echolocation
136,49.8765,49.8916,22890,28096,Nyctalus leisleri,0.262,0.542,-1,Echolocation
137,50.3045,50.3255,24609,27669,Nyctalus leisleri,0.336,0.428,-1,Echolocation
138,50.3155,50.334,23750,26720,Nyctalus leisleri,0.118,0.143,-1,Echolocation
139,50.7475,50.7653,22890,27285,Nyctalus leisleri,0.045,0.101,-1,Echolocation
140,51.0385,51.0589,23750,27402,Nyctalus leisleri,0.435,0.532,-1,Echolocation
141,51.4955,51.5074,22031,27143,Nyctalus noctula,0.112,0.303,-1,Echolocation
142,51.7775,51.7961,23750,27924,Nyctalus leisleri,0.364,0.466,-1,Echolocation
143,52.6315,52.6515,22890,27667,Nyctalus leisleri,0.207,0.404,-1,Echolocation
144,52.8165,52.8352,24609,28308,Nyctalus leisleri,0.448,0.609,-1,Echolocation
145,59.7275,59.7344,18593,28363,Plecotus austriacus,0.076,0.116,-1,Echolocation
146,62.7905,62.7995,18593,25491,Plecotus austriacus,0.047,0.118,-1,Echolocation
147,63.4925,63.4985,48671,61121,Pipistrellus pipistrellus,0.091,0.102,-1,Echolocation
148,63.5955,63.6009,47812,62281,Pipistrellus pipistrellus,0.182,0.232,-1,Echolocation
149,63.7125,63.7169,48671,59699,Pipistrellus pipistrellus,0.324,0.365,-1,Echolocation
150,63.7675,63.7715,51250,60704,Pipistrellus pipistrellus,0.257,0.281,-1,Echolocation
151,63.8405,63.8455,46953,57101,Pipistrellus pipistrellus,0.107,0.12,-1,Echolocation
152,63.8975,63.9025,51250,58042,Pipistrellus pipistrellus,0.224,0.244,-1,Echolocation
153,63.9615,63.9665,48671,57364,Pipistrellus pipistrellus,0.449,0.521,-1,Echolocation
154,64.0395,64.045,48671,55884,Pipistrellus pipistrellus,0.254,0.262,-1,Echolocation
155,64.0955,64.1,47812,62375,Pipistrellus pipistrellus,0.536,0.592,-1,Echolocation
156,64.1485,64.1535,48671,60796,Pipistrellus pipistrellus,0.297,0.36,-1,Echolocation
157,64.2305,64.2348,48671,59280,Pipistrellus pipistrellus,0.502,0.542,-1,Echolocation
158,64.2925,64.2968,48671,58555,Pipistrellus pipistrellus,0.398,0.411,-1,Echolocation
159,64.3465,64.3508,49531,57346,Pipistrellus pipistrellus,0.432,0.449,-1,Echolocation
160,64.4695,64.4742,47812,60693,Pipistrellus pipistrellus,0.221,0.254,-1,Echolocation
161,64.5265,64.5309,46953,59250,Pipistrellus pipistrellus,0.517,0.556,-1,Echolocation
162,64.5675,64.5721,46953,58723,Pipistrellus pipistrellus,0.366,0.399,-1,Echolocation
163,64.6335,64.6377,46953,62552,Pipistrellus pipistrellus,0.498,0.565,-1,Echolocation
164,64.7255,64.7313,47812,55317,Pipistrellus pipistrellus,0.576,0.59,-1,Echolocation
165,64.7825,64.7864,46093,60372,Pipistrellus pipistrellus,0.464,0.509,-1,Echolocation
166,64.8295,64.8339,47812,58582,Pipistrellus pipistrellus,0.504,0.52,-1,Echolocation
167,64.8715,64.8763,46953,59094,Pipistrellus pipistrellus,0.258,0.283,-1,Echolocation
168,64.8955,64.8999,42656,60705,Myotis mystacinus,0.029,0.123,-1,Echolocation
169,64.9135,64.9185,48671,56970,Pipistrellus pipistrellus,0.194,0.199,-1,Echolocation
170,64.9645,64.9688,46093,58950,Pipistrellus pipistrellus,0.375,0.397,-1,Echolocation
171,65.0055,65.0098,46093,57743,Pipistrellus pipistrellus,0.28,0.302,-1,Echolocation
172,65.0515,65.0555,47812,60853,Pipistrellus pipistrellus,0.518,0.551,-1,Echolocation
173,65.0975,65.1019,44375,63952,Pipistrellus pipistrellus,0.205,0.438,-1,Echolocation
174,65.1505,65.1549,47812,59515,Pipistrellus pipistrellus,0.217,0.273,-1,Echolocation
175,65.2035,65.2076,50390,57817,Pipistrellus pipistrellus,0.357,0.393,-1,Echolocation
176,65.2535,65.2567,49531,61639,Pipistrellus pipistrellus,0.378,0.417,-1,Echolocation
177,65.3005,65.3047,48671,59609,Pipistrellus pipistrellus,0.454,0.477,-1,Echolocation
178,65.3465,65.3521,46953,62630,Pipistrellus pipistrellus,0.539,0.619,-1,Echolocation
179,65.4035,65.4078,46953,64498,Pipistrellus pipistrellus,0.519,0.583,-1,Echolocation
180,65.4555,65.4598,46093,61158,Pipistrellus pipistrellus,0.472,0.547,-1,Echolocation
181,65.4955,65.4998,48671,58744,Pipistrellus pipistrellus,0.443,0.46,-1,Echolocation
182,65.5295,65.5347,46953,53465,Pipistrellus pipistrellus,0.298,0.303,-1,Echolocation
183,65.5675,65.5722,42656,64109,Myotis alcathoe,0.123,0.304,-1,Echolocation
184,65.6765,65.6819,46953,60162,Pipistrellus pipistrellus,0.106,0.113,-1,Echolocation
185,65.6955,65.7017,51250,59751,Pipistrellus pipistrellus,0.182,0.197,-1,Echolocation
186,65.7595,65.7639,48671,61572,Pipistrellus pipistrellus,0.494,0.557,-1,Echolocation
187,65.8265,65.8323,47812,54513,Pipistrellus pipistrellus,0.35,0.358,-1,Echolocation
188,66.6075,66.615,17734,26548,Plecotus austriacus,0.072,0.106,-1,Echolocation
189,66.8245,66.831,48671,56594,Pipistrellus pipistrellus,0.167,0.193,-1,Echolocation
190,66.8825,66.8877,46093,53792,Pipistrellus pipistrellus,0.139,0.149,-1,Echolocation
191,66.9535,66.9611,46953,54140,Pipistrellus pipistrellus,0.28,0.336,-1,Echolocation
192,67.1935,67.2013,45234,51269,Pipistrellus pipistrellus,0.412,0.475,-1,Echolocation
193,67.2815,67.2891,46953,52727,Pipistrellus pipistrellus,0.329,0.369,-1,Echolocation
194,67.4695,67.4769,46953,51667,Pipistrellus pipistrellus,0.231,0.249,-1,Echolocation
195,67.6495,67.6558,48671,56091,Pipistrellus pipistrellus,0.234,0.266,-1,Echolocation
196,71.7525,71.7637,22031,27853,Nyctalus leisleri,0.042,0.116,-1,Echolocation
197,81.1575,81.1649,39218,48045,Pipistrellus nathusii,0.109,0.279,-1,Echolocation
198,81.3045,81.3101,40937,50807,Pipistrellus nathusii,0.281,0.386,-1,Echolocation
199,81.5145,81.52,37500,48999,Barbastellus barbastellus,0.072,0.15,-1,Echolocation
200,81.6845,81.691,40937,48581,Barbastellus barbastellus,0.055,0.122,-1,Echolocation
201,81.7705,81.7768,40078,52737,Pipistrellus nathusii,0.089,0.184,-1,Echolocation
202,81.8455,81.8513,40078,51772,Pipistrellus nathusii,0.286,0.396,-1,Echolocation
203,82.0955,82.103,40078,50492,Pipistrellus nathusii,0.485,0.558,-1,Echolocation
204,82.1885,82.1953,37500,44170,Barbastellus barbastellus,0.136,0.202,-1,Echolocation
205,82.2795,82.2854,38359,52871,Pipistrellus nathusii,0.145,0.41,-1,Echolocation
206,82.3695,82.377,36640,44967,Barbastellus barbastellus,0.162,0.363,-1,Echolocation
207,82.4685,82.4761,38359,46109,Pipistrellus nathusii,0.299,0.412,-1,Echolocation
208,82.9905,82.9972,40078,47082,Pipistrellus nathusii,0.235,0.311,-1,Echolocation
209,91.6865,91.6926,47812,58173,Pipistrellus pipistrellus,0.245,0.339,-1,Echolocation
210,91.7365,91.7422,47812,55678,Pipistrellus pipistrellus,0.138,0.151,-1,Echolocation
211,92.3285,92.3393,38359,43260,Pipistrellus nathusii,0.067,0.114,-1,Echolocation
212,93.2795,93.2858,40937,50337,Pipistrellus nathusii,0.482,0.506,-1,Echolocation
213,93.4895,93.4983,39218,48143,Pipistrellus nathusii,0.476,0.519,-1,Echolocation
214,93.6915,93.6991,40078,49124,Pipistrellus nathusii,0.558,0.586,-1,Echolocation
215,93.7895,93.7974,39218,45004,Pipistrellus nathusii,0.326,0.383,-1,Echolocation
216,93.8845,93.8926,40078,48704,Pipistrellus nathusii,0.553,0.61,-1,Echolocation
217,93.9795,93.9882,40078,50245,Pipistrellus nathusii,0.546,0.634,-1,Echolocation
218,94.0745,94.0818,38359,48093,Pipistrellus nathusii,0.571,0.61,-1,Echolocation
219,94.1595,94.1672,39218,48338,Pipistrellus nathusii,0.428,0.516,-1,Echolocation
220,94.2455,94.2538,39218,49325,Pipistrellus nathusii,0.484,0.614,-1,Echolocation
221,94.3365,94.3431,40078,49471,Pipistrellus nathusii,0.247,0.31,-1,Echolocation
222,94.4315,94.4394,39218,45814,Pipistrellus nathusii,0.402,0.466,-1,Echolocation
223,94.5325,94.5402,38359,44778,Pipistrellus nathusii,0.337,0.461,-1,Echolocation
224,94.5765,94.5821,49531,55101,Pipistrellus pipistrellus,0.117,0.148,-1,Echolocation
225,94.6335,94.6411,39218,51013,Pipistrellus nathusii,0.477,0.575,-1,Echolocation
226,94.7365,94.7452,39218,48761,Pipistrellus nathusii,0.439,0.493,-1,Echolocation
227,94.7875,94.7918,48671,55686,Pipistrellus pipistrellus,0.221,0.262,-1,Echolocation
228,94.9205,94.9285,39218,47453,Pipistrellus nathusii,0.441,0.514,-1,Echolocation
229,95.0455,95.0513,52968,61800,Pipistrellus pygmaeus,0.254,0.267,-1,Echolocation
230,95.2895,95.2989,38359,43649,Pipistrellus nathusii,0.208,0.312,-1,Echolocation
231,95.3125,95.3184,55546,64613,Pipistrellus pygmaeus,0.122,0.123,-1,Echolocation
232,95.3125,95.3179,47812,62593,Pipistrellus pipistrellus,0.126,0.232,-1,Echolocation
233,95.3725,95.377,49531,61128,Pipistrellus pipistrellus,0.266,0.545,-1,Echolocation
234,95.4265,95.4321,53828,61084,Pipistrellus pygmaeus,0.265,0.406,-1,Echolocation
235,95.5485,95.5545,54687,63039,Pipistrellus pygmaeus,0.43,0.464,-1,Echolocation
236,95.6755,95.6829,53828,63524,Pipistrellus pygmaeus,0.096,0.102,-1,Echolocation
237,95.7175,95.7245,47812,60443,Pipistrellus pygmaeus,0.11,0.208,-1,Echolocation
238,95.7195,95.7247,52968,62113,Pipistrellus pygmaeus,0.166,0.173,-1,Echolocation
239,95.7665,95.771,49531,62398,Pipistrellus pygmaeus,0.186,0.393,-1,Echolocation
240,95.8175,95.8232,47812,62816,Myotis alcathoe,0.088,0.224,-1,Echolocation
241,95.8725,95.8769,48671,63784,Pipistrellus pipistrellus,0.158,0.323,-1,Echolocation
242,95.9155,95.9209,53828,65635,Pipistrellus pygmaeus,0.096,0.101,-1,Echolocation
243,95.9155,95.9203,48671,65244,Pipistrellus pipistrellus,0.066,0.148,-1,Echolocation
244,95.9585,95.9627,46093,67127,Myotis alcathoe,0.163,0.279,-1,Echolocation
245,96.0135,96.0173,46953,59470,Pipistrellus pipistrellus,0.394,0.423,-1,Echolocation
246,96.0575,96.0624,47812,63062,Pipistrellus pipistrellus,0.259,0.392,-1,Echolocation
247,96.1335,96.1374,48671,62912,Pipistrellus pipistrellus,0.356,0.409,-1,Echolocation
248,96.1805,96.1851,52109,65459,Pipistrellus pipistrellus,0.137,0.176,-1,Echolocation
249,96.4985,96.5038,51250,61198,Pipistrellus pipistrellus,0.238,0.309,-1,Echolocation
250,96.5545,96.5605,52968,67031,Pipistrellus pipistrellus,0.156,0.365,-1,Echolocation
251,96.5555,96.5614,46093,71887,Pipistrellus pipistrellus,0.257,0.441,-1,Echolocation
252,96.6085,96.6161,46953,69418,Pipistrellus pipistrellus,0.342,0.481,-1,Echolocation
253,96.6615,96.6671,45234,72122,Pipistrellus pipistrellus,0.418,0.558,-1,Echolocation
254,96.7335,96.7406,48671,67922,Pipistrellus pipistrellus,0.456,0.546,-1,Echolocation
255,96.8095,96.8156,46093,76074,Myotis alcathoe,0.214,0.497,-1,Echolocation
256,96.8905,96.8966,46093,76002,Pipistrellus pipistrellus,0.273,0.549,-1,Echolocation
257,96.9455,96.9513,46093,77739,Pipistrellus pipistrellus,0.271,0.51,-1,Echolocation
258,97.0015,97.0069,47812,69492,Pipistrellus pipistrellus,0.507,0.633,-1,Echolocation
259,97.0745,97.0799,45234,79904,Myotis alcathoe,0.251,0.407,-1,Echolocation
260,97.1295,97.1349,46953,76717,Pipistrellus pipistrellus,0.377,0.518,-1,Echolocation
261,97.1815,97.1866,46093,70252,Pipistrellus pipistrellus,0.461,0.541,-1,Echolocation
262,97.2525,97.2577,46093,70756,Pipistrellus pipistrellus,0.406,0.581,-1,Echolocation
263,97.3065,97.3113,46093,69663,Pipistrellus pipistrellus,0.465,0.592,-1,Echolocation
264,97.3545,97.3587,45234,72061,Myotis alcathoe,0.222,0.406,-1,Echolocation
265,97.4345,97.4413,46953,68358,Pipistrellus pipistrellus,0.427,0.622,-1,Echolocation
266,97.5065,97.5112,47812,68118,Pipistrellus pipistrellus,0.501,0.546,-1,Echolocation
267,97.5555,97.5604,47812,70738,Pipistrellus pipistrellus,0.49,0.596,-1,Echolocation
268,97.6125,97.6177,46953,68780,Pipistrellus pipistrellus,0.62,0.701,-1,Echolocation
269,97.6905,97.6958,44375,55495,Pipistrellus pipistrellus,0.456,0.494,-1,Echolocation
270,97.7465,97.7527,46953,56842,Pipistrellus pipistrellus,0.355,0.379,-1,Echolocation
271,97.8005,97.8053,46953,64076,Pipistrellus pipistrellus,0.464,0.524,-1,Echolocation
272,97.8825,97.8888,46953,67549,Pipistrellus pipistrellus,0.558,0.708,-1,Echolocation
273,97.9645,97.9705,46093,60977,Pipistrellus pipistrellus,0.454,0.589,-1,Echolocation
274,98.0335,98.0397,46953,57332,Pipistrellus pipistrellus,0.212,0.226,-1,Echolocation
275,98.1415,98.1462,46953,60761,Pipistrellus pipistrellus,0.522,0.597,-1,Echolocation
276,98.2195,98.2257,46093,58007,Pipistrellus pipistrellus,0.158,0.249,-1,Echolocation
277,98.3075,98.3153,47812,60931,Pipistrellus pipistrellus,0.338,0.37,-1,Echolocation
278,98.3895,98.3956,47812,57688,Pipistrellus pipistrellus,0.342,0.372,-1,Echolocation
279,98.6295,98.6354,50390,57777,Pipistrellus pipistrellus,0.321,0.395,-1,Echolocation
280,98.6865,98.6927,46093,52742,Pipistrellus pipistrellus,0.451,0.477,-1,Echolocation
281,98.7435,98.7484,47812,58528,Pipistrellus pipistrellus,0.39,0.409,-1,Echolocation
282,98.9645,98.9683,46953,63940,Myotis alcathoe,0.117,0.228,-1,Echolocation
283,99.1625,99.1711,51250,56040,Pipistrellus pipistrellus,0.098,0.165,-1,Echolocation
284,99.2055,99.2113,44375,52122,Pipistrellus pipistrellus,0.358,0.411,-1,Echolocation
285,99.4205,99.4258,47812,58314,Pipistrellus pipistrellus,0.367,0.555,-1,Echolocation
286,99.4795,99.4851,46953,53084,Pipistrellus pipistrellus,0.302,0.315,-1,Echolocation
287,99.6435,99.6509,47812,58244,Pipistrellus pipistrellus,0.09,0.103,-1,Echolocation
288,99.6955,99.7008,47812,61771,Pipistrellus pipistrellus,0.062,0.102,-1,Echolocation
289,99.7385,99.7443,49531,59381,Pipistrellus pipistrellus,0.2,0.216,-1,Echolocation
290,99.9925,99.9994,46953,51365,Pipistrellus pipistrellus,0.165,0.17,-1,Echolocation
291,100.4085,100.4269,22031,25017,Nyctalus leisleri,0.069,0.136,-1,Echolocation
